sid,term_id,year_start,semester,term_order,club_event_count,club_active_flag,lib_visit_count,lib_unique_gate,door_event_count,door_unique_ctrl
pjxyqxbj294,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj305,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj312,2020-2021-T2,2020,2,20202,4,1,34.0,4.0,0.0,
pjxyqxbj314,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj315,2020-2021-T2,2020,2,20202,18,1,43.0,6.0,0.0,
pjxyqxbj317,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj319,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj320,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj325,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj327,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj330,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj332,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj333,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj334,2020-2021-T2,2020,2,20202,6,1,0.0,,1.0,1.0
pjxyqxbj337,2020-2021-T2,2020,2,20202,6,1,14.0,3.0,0.0,
pjxyqxbj340,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj347,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj348,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj352,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj353,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj355,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj359,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj361,2020-2021-T2,2020,2,20202,26,1,0.0,,0.0,
pjxyqxbj365,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj371,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj374,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj384,2020-2021-T2,2020,2,20202,32,1,2.0,2.0,0.0,
pjxyqxbj391,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj392,2020-2021-T2,2020,2,20202,8,1,11.0,3.0,0.0,
pjxyqxbj397,2020-2021-T2,2020,2,20202,26,1,0.0,,0.0,
pjxyqxbj399,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj400,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbj404,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj405,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj410,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj412,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj418,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbj419,2020-2021-T2,2020,2,20202,8,1,33.0,7.0,0.0,
pjxyqxbj422,2020-2021-T2,2020,2,20202,22,1,0.0,,0.0,
pjxyqxbj428,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbj430,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj432,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj433,2020-2021-T2,2020,2,20202,12,1,65.0,7.0,0.0,
pjxyqxbj448,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj451,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj454,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj455,2020-2021-T2,2020,2,20202,2,0,137.0,6.0,0.0,
pjxyqxbj459,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj460,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj464,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj470,2020-2021-T2,2020,2,20202,14,1,59.0,5.0,0.0,
pjxyqxbj474,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj476,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj483,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj490,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj491,2020-2021-T2,2020,2,20202,10,1,0.0,,1.0,1.0
pjxyqxbj492,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj496,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj501,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj505,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj507,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj511,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj512,2020-2021-T2,2020,2,20202,10,1,40.0,5.0,0.0,
pjxyqxbj519,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj520,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj521,2020-2021-T2,2020,2,20202,8,1,226.0,7.0,0.0,
pjxyqxbj522,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj524,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj525,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj527,2020-2021-T2,2020,2,20202,22,1,3.0,2.0,0.0,
pjxyqxbj528,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj533,2020-2021-T2,2020,2,20202,20,1,0.0,,0.0,
pjxyqxbj540,2020-2021-T2,2020,2,20202,16,1,5.0,3.0,0.0,
pjxyqxbj541,2020-2021-T2,2020,2,20202,4,1,6.0,2.0,0.0,
pjxyqxbj544,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj545,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj548,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj554,2020-2021-T2,2020,2,20202,2,0,10.0,4.0,0.0,
pjxyqxbj557,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj559,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj565,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj570,2020-2021-T2,2020,2,20202,4,1,16.0,6.0,0.0,
pjxyqxbj571,2020-2021-T2,2020,2,20202,26,1,0.0,,0.0,
pjxyqxbj574,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj575,2020-2021-T2,2020,2,20202,2,0,4.0,1.0,0.0,
pjxyqxbj576,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj577,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbj578,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj580,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbj583,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj584,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj586,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj589,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbj595,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj599,2020-2021-T2,2020,2,20202,8,1,73.0,5.0,0.0,
pjxyqxbj605,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj607,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj608,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj610,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj616,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj625,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj628,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj629,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj630,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj636,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj637,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj642,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj643,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj645,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj646,2020-2021-T2,2020,2,20202,26,1,0.0,,0.0,
pjxyqxbj648,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj653,2020-2021-T2,2020,2,20202,4,1,67.0,7.0,2.0,1.0
pjxyqxbj658,2020-2021-T2,2020,2,20202,4,1,31.0,5.0,0.0,
pjxyqxbj662,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj663,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj667,2020-2021-T2,2020,2,20202,2,0,1.0,1.0,0.0,
pjxyqxbj669,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj670,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj676,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj679,2020-2021-T2,2020,2,20202,20,1,50.0,5.0,0.0,
pjxyqxbj681,2020-2021-T2,2020,2,20202,4,1,66.0,6.0,0.0,
pjxyqxbj683,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj687,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj688,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj691,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj692,2020-2021-T2,2020,2,20202,20,1,0.0,,0.0,
pjxyqxbj694,2020-2021-T2,2020,2,20202,22,1,0.0,,0.0,
pjxyqxbj703,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj707,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj710,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj712,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj714,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj717,2020-2021-T2,2020,2,20202,2,0,90.0,6.0,0.0,
pjxyqxbj718,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj722,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj724,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj725,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj726,2020-2021-T2,2020,2,20202,12,1,282.0,6.0,0.0,
pjxyqxbj728,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj729,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj731,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj736,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj737,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj739,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj740,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj743,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj744,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj750,2020-2021-T2,2020,2,20202,18,1,21.0,3.0,0.0,
pjxyqxbj753,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbj756,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj757,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj760,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj761,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj762,2020-2021-T2,2020,2,20202,26,1,93.0,7.0,0.0,
pjxyqxbj765,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj770,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj771,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj772,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj776,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbj777,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj779,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj780,2020-2021-T2,2020,2,20202,12,1,8.0,4.0,0.0,
pjxyqxbj784,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj789,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj791,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj795,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj798,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj800,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj807,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj812,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj813,2020-2021-T2,2020,2,20202,38,1,0.0,,0.0,
pjxyqxbj815,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj818,2020-2021-T2,2020,2,20202,22,1,103.0,6.0,0.0,
pjxyqxbj827,2020-2021-T2,2020,2,20202,6,1,7.0,2.0,0.0,
pjxyqxbj828,2020-2021-T2,2020,2,20202,6,1,0.0,,1.0,1.0
pjxyqxbj832,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj835,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj841,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj851,2020-2021-T2,2020,2,20202,6,1,30.0,4.0,0.0,
pjxyqxbj854,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbj861,2020-2021-T2,2020,2,20202,16,1,0.0,,1.0,1.0
pjxyqxbj862,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj864,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj866,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj868,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj871,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj872,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj876,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj879,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj884,2020-2021-T2,2020,2,20202,12,1,72.0,5.0,0.0,
pjxyqxbj885,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj888,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj893,2020-2021-T2,2020,2,20202,4,1,47.0,3.0,0.0,
pjxyqxbj895,2020-2021-T2,2020,2,20202,6,1,101.0,6.0,0.0,
pjxyqxbj896,2020-2021-T2,2020,2,20202,6,1,16.0,5.0,0.0,
pjxyqxbj897,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj898,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj903,2020-2021-T2,2020,2,20202,2,0,340.0,6.0,0.0,
pjxyqxbj905,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj907,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj909,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbj910,2020-2021-T2,2020,2,20202,39,1,0.0,,0.0,
pjxyqxbj914,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj915,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbj919,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj921,2020-2021-T2,2020,2,20202,8,1,11.0,3.0,0.0,
pjxyqxbj922,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj927,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj932,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj933,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj935,2020-2021-T2,2020,2,20202,8,1,262.0,5.0,0.0,
pjxyqxbj945,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj947,2020-2021-T2,2020,2,20202,8,1,37.0,5.0,0.0,
pjxyqxbj949,2020-2021-T2,2020,2,20202,20,1,10.0,4.0,0.0,
pjxyqxbj950,2020-2021-T2,2020,2,20202,6,1,30.0,5.0,0.0,
pjxyqxbj952,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbj953,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj954,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj955,2020-2021-T2,2020,2,20202,24,1,19.0,4.0,0.0,
pjxyqxbj957,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj964,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj968,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj969,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj972,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj973,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj978,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj979,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj980,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj981,2020-2021-T2,2020,2,20202,2,0,287.0,5.0,0.0,
pjxyqxbj984,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj985,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj991,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj995,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk000,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk005,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbk013,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk015,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk019,2020-2021-T2,2020,2,20202,4,1,0.0,,2.0,1.0
pjxyqxbk021,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbk022,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbk023,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk024,2020-2021-T2,2020,2,20202,6,1,20.0,6.0,0.0,
pjxyqxbk027,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk031,2020-2021-T2,2020,2,20202,16,1,0.0,,2.0,1.0
pjxyqxbk039,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk042,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk047,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk048,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk052,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbk064,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk065,2020-2021-T2,2020,2,20202,28,1,50.0,2.0,0.0,
pjxyqxbk066,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk067,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbk068,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk070,2020-2021-T2,2020,2,20202,8,1,137.0,4.0,0.0,
pjxyqxbk072,2020-2021-T2,2020,2,20202,6,1,3.0,1.0,0.0,
pjxyqxbk074,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk075,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk076,2020-2021-T2,2020,2,20202,4,1,70.0,5.0,0.0,
pjxyqxbk079,2020-2021-T2,2020,2,20202,2,0,3.0,1.0,0.0,
pjxyqxbk086,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk090,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbk094,2020-2021-T2,2020,2,20202,2,0,12.0,5.0,0.0,
pjxyqxbk095,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbk097,2020-2021-T2,2020,2,20202,4,1,141.0,7.0,0.0,
pjxyqxbk101,2020-2021-T2,2020,2,20202,4,1,28.0,5.0,0.0,
pjxyqxbk105,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbk107,2020-2021-T2,2020,2,20202,2,0,238.0,6.0,0.0,
pjxyqxbk115,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbk121,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk125,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk131,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk137,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk138,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk140,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk144,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk147,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk148,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk150,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk155,2020-2021-T2,2020,2,20202,4,1,0.0,,1.0,1.0
pjxyqxbk158,2020-2021-T2,2020,2,20202,2,0,36.0,5.0,0.0,
pjxyqxbk159,2020-2021-T2,2020,2,20202,30,1,0.0,,0.0,
pjxyqxbk160,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk162,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk163,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk165,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbk167,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk180,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk182,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk183,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbk185,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk190,2020-2021-T2,2020,2,20202,4,1,5.0,2.0,0.0,
pjxyqxbk199,2020-2021-T2,2020,2,20202,24,1,24.0,5.0,0.0,
pjxyqxbk201,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk210,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk211,2020-2021-T2,2020,2,20202,4,1,48.0,4.0,0.0,
pjxyqxbk218,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk220,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk224,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk228,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk230,2020-2021-T2,2020,2,20202,36,1,0.0,,0.0,
pjxyqxbk231,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbk232,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk236,2020-2021-T2,2020,2,20202,6,1,123.0,3.0,0.0,
pjxyqxbk243,2020-2021-T2,2020,2,20202,8,1,29.0,3.0,0.0,
pjxyqxbk253,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk257,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk261,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk263,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbk272,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbk273,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk276,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk277,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk281,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk287,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk290,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk295,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk298,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk302,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk304,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk305,2020-2021-T2,2020,2,20202,4,1,83.0,5.0,0.0,
pjxyqxbk307,2020-2021-T2,2020,2,20202,6,1,80.0,6.0,0.0,
pjxyqxbk314,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbk317,2020-2021-T2,2020,2,20202,10,1,68.0,5.0,0.0,
pjxyqxbk319,2020-2021-T2,2020,2,20202,4,1,99.0,6.0,0.0,
pjxyqxbk325,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbk328,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbk329,2020-2021-T2,2020,2,20202,10,1,44.0,7.0,0.0,
pjxyqxbk331,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk334,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbk335,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbk336,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbk339,2020-2021-T2,2020,2,20202,4,1,202.0,7.0,0.0,
pjxyqxbk341,2020-2021-T2,2020,2,20202,56,1,0.0,,0.0,
