XH,TERM_ID,NEXT_TERM_ID,LABEL,LABEL_REASON
pjxyqxbj469,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj145,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj832,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxxxxbj955,2020-2021-1,2020-2021-2,0,next_term_normal
pjxxxxbj913,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj914,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj872,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj098,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj051,2020-2021-1,2020-2021-2,0,next_term_normal
pjwtqxbj972,2020-2021-1,2020-2021-2,0,next_term_normal
pjwtqxbj954,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwtqxbj935,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj772,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj688,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj646,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk947,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk900,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk853,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj358,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj311,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj780,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj733,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj592,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwtqxbj918,2020-2021-1,2020-2021-2,0,next_term_normal
pjwtqxbj998,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwtqxbj971,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwtqxbj953,2020-2021-1,2020-2021-2,0,next_term_normal
pjwtqxbj944,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj737,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj788,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj018,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj286,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj239,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj192,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxrqxbj992,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxrqxbj901,2020-2021-2,2021-2022-1,0,next_term_normal
pjxyqwbj242,2020-2021-2,2021-2022-1,0,next_term_normal
pjxyqxbj857,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj815,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj731,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj647,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj605,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj521,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj395,2020-2021-1,2020-2021-2,0,next_term_normal
pjxxzxkj998,2020-2021-1,2020-2021-2,0,next_term_normal
pjxxxxbj981,2020-2021-1,2020-2021-2,0,next_term_normal
pjxxztbj998,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj940,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj898,2020-2021-1,2020-2021-2,0,next_term_normal
pjxuqwbj918,2020-2021-2,2021-2022-1,0,next_term_normal
pjxwxxbj927,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj323,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj182,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj088,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj451,2020-2021-1,2020-2021-2,0,next_term_normal
pjxxxxbj995,2020-2021-1,2020-2021-2,0,next_term_normal
pjxxxxbj953,2020-2021-1,2020-2021-2,0,next_term_normal
pjxxxxbj911,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj316,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj269,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj926,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj785,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj691,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj456,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj409,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj362,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj315,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj221,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj174,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj131,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxyqwbj925,2020-2021-1,2020-2021-2,0,next_term_normal
pjxxxxbj997,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj830,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj656,2020-2021-2,2021-2022-1,0,next_term_normal
pjxyqxbj370,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxyqxbj903,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj861,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk943,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxyqxbj008,2020-2021-2,2021-2022-1,0,next_term_normal
pjxuqwbj873,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxuqwbj838,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxuqwbj803,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxuqwbj917,2020-2021-2,2021-2022-1,0,next_term_normal
pjxuqwbj733,2020-2021-1,2020-2021-2,0,next_term_normal
pjxuqwbj698,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxuqwbj663,2020-2021-1,2020-2021-2,0,next_term_normal
pjxuqwbj593,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxuqwbj558,2020-2021-1,2020-2021-2,0,next_term_normal
pjxuqwbj488,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk329,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk302,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk625,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk598,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk571,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk382,2020-2021-1,2020-2021-2,0,next_term_normal
pjxuqwbj916,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxuqwbj915,2020-2021-2,2021-2022-1,0,next_term_normal
pjxyqxbj984,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj325,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj278,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj571,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj529,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj403,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj361,2020-2021-1,2020-2021-2,0,next_term_normal
pjxxxxbj989,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj948,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj864,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj780,2020-2021-1,2020-2021-2,0,next_term_normal
pjxwzxbj998,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj993,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj334,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj240,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj146,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj052,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk958,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk911,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk676,2020-2021-1,2020-2021-2,0,next_term_normal
pjxwzxbj997,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj333,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj749,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxyqwbk889,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxyqxbl807,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxyqxbl709,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj219,2020-2021-2,2021-2022-1,0,next_term_normal
pjxyqwbk666,2020-2021-2,2021-2022-1,0,next_term_normal
pjxuqwbj760,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjwtqxbj987,2020-2021-2,2021-2022-1,0,next_term_normal
pjxyqxbk700,2020-2021-2,2021-2022-1,0,next_term_normal
pjxyqxbj404,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxuqwbj847,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxyqxbj293,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk516,2020-2021-1,2020-2021-2,0,next_term_normal
pjxpqxbj979,2020-2021-1,2020-2021-2,0,next_term_normal
pjxpqxbj987,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk101,2020-2021-2,2021-2022-1,0,next_term_normal
pjxsqxbj885,2020-2021-1,2020-2021-2,0,next_term_normal
pjxpqxbj975,2020-2021-1,2020-2021-2,0,next_term_normal
pjxpqxbj969,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxpqxbj963,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj360,2020-2021-2,2021-2022-1,0,next_term_normal
pjxuqwbj878,2020-2021-2,2021-2022-1,0,next_term_normal
pjxyqxbj496,2020-2021-2,2021-2022-1,0,next_term_normal
pjxyqwbj327,2020-2021-2,2021-2022-1,0,next_term_normal
pjxyqwbj209,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj492,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj445,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj398,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj351,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj163,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj961,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj914,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj867,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj820,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj773,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj726,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj632,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj585,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj538,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj444,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj397,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk936,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk889,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk795,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk748,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj358,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj217,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwrqxbj929,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxyqwbj339,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj245,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj949,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj902,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj808,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj479,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj385,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj338,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj197,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj150,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwrqxbj926,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj918,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxrqxbj939,2020-2021-1,2020-2021-2,0,next_term_normal
pjxrqxbj918,2020-2021-1,2020-2021-2,0,next_term_normal
pjxrqxbj911,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxrqxbj994,2020-2021-1,2020-2021-2,0,next_term_normal
pjxrqxbj973,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj978,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj319,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj272,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj225,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj131,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj084,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk222,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk626,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk572,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk464,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk437,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbl919,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbl869,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbl794,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbl769,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk168,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj023,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj007,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk991,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk943,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk895,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk879,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk504,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj029,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk841,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk794,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk700,2020-2021-1,2020-2021-2,0,next_term_normal
pjxwzxkj993,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj169,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk631,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk604,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk469,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk442,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk731,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk697,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk646,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk595,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk578,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk544,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk527,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk510,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk815,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk781,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk764,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk747,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxsqxbj976,2020-2021-2,2021-2022-1,0,next_term_normal
pjxuqwbj641,2020-2021-2,2021-2022-1,0,next_term_normal
pjxyqwbk859,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk920,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk872,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk856,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj095,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk943,2020-2021-1,2020-2021-2,0,next_term_normal
pjxuqwbj818,2020-2021-1,2020-2021-2,0,next_term_normal
pjxqzxbj996,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxqzxbj994,2020-2021-1,2020-2021-2,0,next_term_normal
pjxqzxbj984,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxqzxbj982,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxqzxbj980,2020-2021-1,2020-2021-2,0,next_term_normal
pjxqzxbj997,2020-2021-1,2020-2021-2,0,next_term_normal
pjxqzxbj995,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj859,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk537,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk520,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjvyzxbj995,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk808,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk791,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk740,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk706,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk638,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk621,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk604,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjvyzxbj993,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwrqxbj920,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwrqxbj991,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj983,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj967,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj951,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj935,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk665,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk529,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk834,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk769,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj047,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj059,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj043,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj027,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk931,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk899,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj122,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj090,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj058,2020-2021-1,2020-2021-2,0,next_term_normal
pjxuqwbj571,2020-2021-1,2020-2021-2,0,next_term_normal
pjxuqwbj536,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk565,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk484,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk457,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk403,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk349,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk295,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk268,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk537,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk429,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk402,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk375,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk294,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxtztbj998,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk806,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk772,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk755,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk636,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk585,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk551,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk534,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk788,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk754,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk720,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk583,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbk549,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk721,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk835,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk788,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj807,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj760,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj713,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj525,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj478,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj431,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj384,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj243,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj149,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj947,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj853,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk664,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk647,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj991,2020-2021-2,2021-2022-1,0,next_term_normal
pjxuqwbj933,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxuqwbj898,2020-2021-1,2020-2021-2,0,next_term_normal
pjxuqwbj758,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj405,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk962,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxwzxfj994,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbk862,2020-2021-1,2020-2021-2,0,next_term_normal
pjwqzwbj998,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj133,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj117,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj101,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj085,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj069,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk669,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqwbj665,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj524,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj430,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj053,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxyqxbj872,2020-2021-2,2021-2022-1,0,next_term_normal
pjxuqwbj799,2020-2021-2,2021-2022-1,1,next_term_fail_or_low_average
pjxyqwbj334,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj193,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj146,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj991,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqwbj944,2020-2021-1,2020-2021-2,0,next_term_normal
pjxxxxbj907,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbl710,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbl686,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbl678,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwrqxbj998,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj974,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj901,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwrzxbj996,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwrqxbj988,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj980,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj956,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj948,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj932,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj924,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjwrqxbj916,2020-2021-1,2020-2021-2,0,next_term_normal
pjwrqxbj979,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj224,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk895,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbk848,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbk801,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj317,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj223,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj129,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxyqxbj082,2020-2021-1,2020-2021-2,0,next_term_normal
pjxyqxbj035,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxqqxbj991,2020-2021-1,2020-2021-2,0,next_term_normal
pjxqqxbj983,2020-2021-1,2020-2021-2,0,next_term_normal
pjxqqxbj979,2020-2021-1,2020-2021-2,1,next_term_fail_or_low_average
pjxqqxbj975,2020-2021-1,2020-2021-2,0,next_term_normal
pjxqqxbj967,2020-2021-1,2020-2021-2,0,next_term_normal
pjxqqxbj959,2020-2021-1,2020-2021-2,0,next_term_normal
