XH,TERM_ID,NEXT_TERM_ID,LABEL,LABEL_SUBTYPE,LABEL_REASON
pjxyqwbj833,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj739,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj692,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj598,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj410,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj858,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqwbj385,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxyqxbj075,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqxbj569,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj527,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj485,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj443,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxxxxbj987,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxxxxbj945,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj862,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj736,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj694,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj610,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj484,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj400,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxxxxbj944,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj511,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj469,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj145,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj832,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxxxxbj955,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxxxxbj913,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj914,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj872,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj098,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj051,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjwtqxbj972,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjwtqxbj954,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjwtqxbj935,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj772,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj688,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj646,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk947,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk900,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk853,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj358,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj311,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj780,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj733,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj592,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjwtqxbj918,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjwtqxbj998,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjwtqxbj971,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjwtqxbj953,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjwtqxbj944,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj737,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj788,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj018,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj286,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj239,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj192,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxrqxbj992,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxrqxbj901,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqwbj242,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqxbj857,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj815,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj731,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj647,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj605,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj521,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj395,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxxzxkj998,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxxxxbj981,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxxztbj998,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj940,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj898,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxuqwbj918,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxwxxbj927,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj323,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj182,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj088,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj451,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxxxxbj995,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxxxxbj953,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxxxxbj911,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj316,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj269,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj926,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj785,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj691,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj456,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj409,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj362,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj315,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj221,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj174,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj131,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxyqwbj925,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxxxxbj997,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj830,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj656,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqxbj370,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxyqxbj903,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj861,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk943,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxyqxbj008,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxuqwbj873,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxuqwbj838,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxuqwbj803,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxuqwbj917,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxuqwbj733,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxuqwbj698,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxuqwbj663,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxuqwbj593,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxuqwbj558,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxuqwbj488,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk329,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk302,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk625,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk598,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk571,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk382,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxuqwbj916,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxuqwbj915,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqxbj984,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj325,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj278,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj571,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj529,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj403,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj361,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxxxxbj989,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj948,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj864,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj780,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxwzxbj998,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj993,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj334,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj240,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj146,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj052,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk958,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk911,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk676,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxwzxbj997,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj333,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj749,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxyqwbk889,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxyqxbl807,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxyqxbl709,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj219,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqwbk666,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxuqwbj760,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjwtqxbj987,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqxbk700,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqxbj404,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxuqwbj847,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxyqxbj293,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk516,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxpqxbj979,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxpqxbj987,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk101,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxsqxbj885,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxpqxbj975,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxpqxbj969,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxpqxbj963,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj360,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxuqwbj878,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqxbj496,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqwbj327,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqwbj209,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj492,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj445,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj398,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj351,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj163,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj961,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj914,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj867,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj820,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj773,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj726,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj632,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj585,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj538,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj444,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj397,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk936,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk889,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk795,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk748,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj358,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj217,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjwrqxbj929,2020-2021-2,2021-2022-1,1,single_fail,next_term_single_fail
pjxyqwbj339,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj245,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj949,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj902,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj808,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj479,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj385,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj338,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj197,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj150,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjwrqxbj926,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjwrqxbj918,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxrqxbj939,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxrqxbj918,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxrqxbj911,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxrqxbj994,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxrqxbj973,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj978,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj319,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj272,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj225,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj131,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj084,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk222,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk626,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk572,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk464,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk437,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbl919,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbl869,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbl794,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbl769,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk168,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj023,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj007,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk991,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk943,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk895,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk879,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk504,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbj029,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk841,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk794,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk700,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxwzxkj993,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbj169,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk631,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk604,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk469,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk442,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk731,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk697,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk646,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk595,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk578,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk544,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk527,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk510,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk815,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk781,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk764,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk747,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxsqxbj976,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxuqwbj641,2020-2021-2,2021-2022-1,0,normal,next_term_normal
pjxyqwbk859,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk920,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk872,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk856,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj095,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk943,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxuqwbj818,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxqzxbj996,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxqzxbj994,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxqzxbj984,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxqzxbj982,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxqzxbj980,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxqzxbj997,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxqzxbj995,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj859,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk537,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk520,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjvyzxbj995,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk808,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk791,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk740,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk706,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk638,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk621,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk604,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjvyzxbj993,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjwrqxbj920,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjwrqxbj991,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjwrqxbj983,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjwrqxbj967,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjwrqxbj951,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjwrqxbj935,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk665,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk529,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk834,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk769,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj047,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj059,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj043,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj027,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk931,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk899,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj122,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj090,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj058,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxuqwbj571,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxuqwbj536,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk565,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk484,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk457,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk403,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk349,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk295,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk268,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk537,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk429,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk402,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk375,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk294,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxtztbj998,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk806,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk772,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk755,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk636,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk585,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk551,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk534,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk788,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk754,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk720,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk583,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbk549,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbk721,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqxbk835,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqxbk788,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj807,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj760,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj713,2020-2021-1,2020-2021-2,0,normal,next_term_normal
pjxyqwbj525,2020-2021-1,2020-2021-2,1,single_fail,next_term_single_fail
pjxyqwbj478,2020-2021-1,2020-2021-2,0,normal,next_term_normal
